Chr1A_a	77000000	77500000	1
Chr1A_a	77500000	78000000	4
Chr1A_a	78000000	78500000	2
Chr1A_a	78500000	79000000	1
Chr1A_a	79000000	79500000	4
Chr1A_a	79500000	80000000	3
Chr1A_a	80000000	80500000	2
Chr1A_a	80500000	81000000	0
Chr1A_a	81000000	81500000	0
Chr1A_a	81500000	82000000	0
Chr1A_a	82000000	82500000	0
Chr1A_a	82500000	83000000	0
Chr1A_a	83000000	83500000	4
Chr1A_a	83500000	84000000	3
Chr1A_a	84000000	84500000	5
Chr1A_a	84500000	85000000	10
Chr1A_a	85000000	85500000	14
Chr1A_a	85500000	86000000	14
Chr1A_a	86000000	86500000	0
Chr1A_a	86500000	87000000	1
Chr1A_a	87000000	87500000	12
Chr1A_a	87500000	88000000	0
Chr1A_a	88000000	88500000	1
Chr1A_a	88500000	89000000	7
Chr1A_a	89000000	89500000	16
Chr1A_a	89500000	90000000	6
Chr1A_a	90000000	90500000	0
Chr1A_a	90500000	91000000	7
Chr1A_a	91000000	91500000	5
Chr1A_a	91500000	92000000	1
Chr1A_a	92000000	92500000	2
Chr1A_a	92500000	93000000	6
Chr1A_a	93000000	93500000	3
Chr1A_a	93500000	94000000	2
Chr1A_a	94000000	94500000	10
Chr1A_a	94500000	95000000	9
Chr1A_a	95000000	95500000	2
Chr1A_a	95500000	96000000	1
Chr1A_a	96000000	96500000	0
Chr1A_a	96500000	97000000	4
Chr1A_a	97000000	97500000	0
Chr1A_a	97500000	98000000	0
Chr1A_a	98000000	98500000	0
Chr1A_a	98500000	99000000	0
Chr1A_a	99000000	99500000	2
Chr1A_a	99500000	100000000	7
Chr1A_a	100000000	100500000	1
Chr1A_a	100500000	101000000	0
Chr1A_a	101000000	101500000	5
Chr1A_a	101500000	102000000	5
Chr1A_a	102000000	102500000	4
Chr1A_a	102500000	103000000	6
Chr1A_a	103000000	103500000	7
Chr1A_a	103500000	104000000	12
Chr1A_a	104000000	104500000	0
Chr1A_a	104500000	105000000	3
Chr1A_a	105000000	105500000	3
Chr1A_a	105500000	106000000	1
Chr1A_a	106000000	106500000	3
Chr1A_a	106500000	107000000	0
Chr1A_a	107000000	107500000	0
Chr1A_a	107500000	108000000	3
Chr1A_a	108000000	108500000	0
Chr1A_a	108500000	109000000	1
Chr1A_a	109000000	109500000	4
Chr1A_a	109500000	110000000	2
Chr1A_a	110000000	110500000	4
Chr1A_a	110500000	111000000	11
Chr1A_a	111000000	111500000	1
Chr1A_a	111500000	112000000	14
Chr1A_a	112000000	112500000	0
Chr1A_a	112500000	113000000	12
Chr1A_a	113000000	113500000	6
Chr1A_a	113500000	114000000	2
Chr1A_a	114000000	114500000	11
Chr1A_a	114500000	115000000	2
Chr1A_a	115000000	115500000	5
Chr1A_a	115500000	116000000	3
Chr1A_a	116000000	116500000	2
Chr1A_a	116500000	117000000	2
Chr1A_a	117000000	117500000	2
Chr1A_a	117500000	118000000	6
Chr1A_a	118000000	118500000	0
Chr1A_a	118500000	119000000	1
Chr1A_a	119000000	119500000	0
Chr1A_a	119500000	120000000	4
Chr1A_a	120000000	120500000	2
Chr1A_a	120500000	121000000	3
Chr1A_a	121000000	121500000	8
Chr1A_a	121500000	122000000	1
Chr1A_a	122000000	122500000	3
Chr1A_a	122500000	123000000	1
Chr1A_a	123000000	123500000	3
Chr1A_a	123500000	124000000	1
Chr1A_a	124000000	124500000	3
Chr1A_a	124500000	125000000	15
Chr1A_a	125000000	125500000	0
Chr1A_a	125500000	126000000	2
Chr1A_a	126000000	126500000	0
Chr1A_a	126500000	127000000	1
Chr1A_a	127000000	127500000	7
Chr1A_a	127500000	128000000	3
Chr1A_a	128000000	128500000	7
Chr1A_a	128500000	129000000	7
Chr1A_a	129000000	129500000	10
Chr1A_a	129500000	130000000	2
Chr1A_a	130000000	130500000	1
Chr1A_a	130500000	131000000	1
Chr1A_a	131000000	131500000	8
Chr1A_a	131500000	132000000	4
Chr1A_a	132000000	132500000	0
Chr1A_a	132500000	133000000	0
Chr1A_a	133000000	133500000	0
Chr1A_a	133500000	134000000	4
Chr1A_a	134000000	134500000	1
Chr1A_a	134500000	135000000	0
Chr1A_a	135000000	135500000	7
Chr1A_a	135500000	136000000	0
Chr1A_a	136000000	136500000	3
Chr1A_a	136500000	137000000	4
Chr1A_a	137000000	137500000	3
Chr1A_a	137500000	138000000	4
Chr1A_a	138000000	138500000	2
Chr1A_a	138500000	139000000	1
Chr1A_a	139000000	139500000	1
Chr1A_a	139500000	140000000	0
Chr1A_a	140000000	140500000	5
Chr1A_a	140500000	141000000	3
Chr1A_a	141000000	141500000	7
Chr1A_a	141500000	142000000	1
Chr1A_a	142000000	142500000	5
Chr1A_a	142500000	143000000	4
Chr1A_a	143000000	143500000	4
Chr1A_a	143500000	144000000	5
Chr1A_a	144000000	144500000	3
Chr1A_a	144500000	145000000	1
Chr1A_a	145000000	145500000	2
Chr1A_a	145500000	146000000	5
Chr1A_a	146000000	146500000	3
Chr1A_a	146500000	147000000	7
Chr1A_a	147000000	147500000	1
Chr1A_a	147500000	148000000	0
Chr1A_a	148000000	148500000	4
Chr1A_a	148500000	149000000	2
Chr1A_a	149000000	149500000	5
Chr1A_a	149500000	150000000	1
Chr1A_a	150000000	150500000	4
Chr1A_a	150500000	151000000	6
Chr1A_a	151000000	151500000	5
Chr1A_a	151500000	152000000	0
Chr1A_a	152000000	152500000	1
Chr1A_a	152500000	153000000	3
Chr1A_a	153000000	153500000	2
Chr1A_a	153500000	154000000	2
Chr1A_a	154000000	154500000	1
Chr1A_a	154500000	155000000	0
Chr1A_a	155000000	155500000	4
Chr1A_a	155500000	156000000	2
Chr1A_a	156000000	156500000	2
Chr1A_a	156500000	157000000	1
Chr1A_a	157000000	157500000	3
Chr1A_a	157500000	158000000	1
Chr1A_a	158000000	158500000	6
Chr1A_a	158500000	159000000	7
Chr1A_a	159000000	159500000	11
Chr1A_a	159500000	160000000	3
Chr1A_a	160000000	160500000	0
Chr1A_a	160500000	161000000	0
Chr1A_a	161000000	161500000	3
Chr1A_a	161500000	162000000	6
Chr1A_a	162000000	162500000	3
Chr1A_a	162500000	163000000	5
Chr1A_a	163000000	163500000	3
Chr1A_a	163500000	164000000	1
Chr1A_a	164000000	164500000	10
Chr1A_a	164500000	165000000	12
Chr1A_a	165000000	165500000	7
Chr1A_a	165500000	166000000	2
Chr1A_a	166000000	166500000	6
Chr1A_a	166500000	167000000	5
Chr1A_a	167000000	167500000	9
Chr1A_a	167500000	168000000	4
Chr1A_a	168000000	168500000	12
Chr1A_a	168500000	169000000	12
Chr1A_a	169000000	169500000	2
Chr1A_a	169500000	170000000	3
Chr1A_a	170000000	170500000	1
Chr1A_a	170500000	171000000	1
Chr1A_a	171000000	171500000	2
Chr1A_a	171500000	172000000	6
Chr1A_a	172000000	172500000	0
Chr1A_a	172500000	173000000	6
Chr1A_a	173000000	173500000	3
Chr1A_a	173500000	174000000	5
Chr1A_a	174000000	174500000	8
Chr1A_a	174500000	175000000	4
Chr1A_a	175000000	175500000	12
Chr1A_a	175500000	176000000	9
Chr1A_a	176000000	176500000	4
Chr1A_a	176500000	177000000	7
Chr1A_a	177000000	177500000	7
Chr1A_a	177500000	178000000	1
Chr1A_a	178000000	178500000	2
Chr1A_a	178500000	179000000	3
Chr1A_a	179000000	179500000	8
Chr1A_a	179500000	180000000	4
Chr1A_a	180000000	180500000	7
Chr1A_a	180500000	181000000	13
Chr1A_a	181000000	181500000	5
Chr1A_a	181500000	182000000	6
Chr1A_a	182000000	182500000	3
Chr1A_a	182500000	183000000	3
Chr1A_a	183000000	183500000	3
Chr1A_a	183500000	184000000	3
Chr1A_a	184000000	184500000	0
Chr1A_a	184500000	185000000	7
Chr1A_a	185000000	185500000	3
Chr1A_a	185500000	186000000	0
Chr1A_a	186000000	186500000	2
Chr1A_a	186500000	187000000	5
Chr1A_a	187000000	187500000	0
Chr1A_a	187500000	188000000	0
Chr1A_a	188000000	188500000	1
Chr1A_a	188500000	189000000	5
Chr1A_a	189000000	189500000	11
Chr1A_a	189500000	190000000	8
Chr1A_a	190000000	190500000	5
Chr1A_a	190500000	191000000	1
Chr1A_a	191000000	191500000	4
Chr1A_a	191500000	192000000	5
Chr1A_a	192000000	192500000	0
Chr1A_a	192500000	193000000	3
Chr1A_a	193000000	193500000	0
Chr1A_a	193500000	194000000	2
Chr1A_a	194000000	194500000	1
Chr1A_a	194500000	195000000	5
Chr1A_a	195000000	195500000	5
Chr1A_a	195500000	196000000	2
Chr1A_a	196000000	196500000	4
Chr1A_a	196500000	197000000	3
Chr1A_a	197000000	197500000	1
Chr1A_a	197500000	198000000	5
Chr1A_a	198000000	198500000	9
Chr1A_a	198500000	199000000	13
Chr1A_a	199000000	199500000	2
Chr1A_a	199500000	200000000	13
Chr1A_a	200000000	200500000	5
Chr1A_a	200500000	201000000	6
Chr1A_a	201000000	201500000	6
Chr1A_a	201500000	202000000	5
Chr1A_a	202000000	202500000	2
Chr1A_a	202500000	203000000	4
Chr1A_a	203000000	203500000	0
Chr1A_a	203500000	204000000	3
Chr1A_a	204000000	204500000	7
Chr1A_a	204500000	205000000	4
Chr1A_a	205000000	205500000	6
Chr1A_a	205500000	206000000	5
Chr1A_a	206000000	206500000	8
Chr1A_a	206500000	207000000	7
Chr1A_a	207000000	207500000	1
Chr1A_a	207500000	208000000	0
Chr1A_a	208000000	208500000	1
Chr1A_a	208500000	209000000	4
Chr1A_a	209000000	209500000	7
Chr1A_a	209500000	210000000	2
Chr1A_a	210000000	210500000	4
Chr1A_a	210500000	211000000	7
Chr1A_a	211000000	211500000	6
Chr1A_a	211500000	212000000	2
Chr1A_a	212000000	212500000	1
Chr1A_a	212500000	213000000	14
Chr1A_a	213000000	213500000	1
Chr1A_a	213500000	214000000	5
Chr1A_a	214000000	214500000	7
Chr1A_a	214500000	215000000	4
Chr1A_a	215000000	215500000	1
Chr1A_a	215500000	216000000	9
Chr1A_a	216000000	216500000	8
Chr1A_a	216500000	217000000	10
Chr1A_a	217000000	217500000	5
Chr1A_a	217500000	218000000	7
Chr1A_a	218000000	218500000	13
Chr1A_a	218500000	219000000	0
Chr1A_a	219000000	219500000	0
Chr1A_a	219500000	220000000	0
Chr1A_a	220000000	220500000	0
Chr1A_a	220500000	221000000	0
Chr1A_a	221000000	221500000	1
Chr1A_a	221500000	222000000	3
Chr1A_a	222000000	222500000	2
Chr1A_a	222500000	223000000	0
Chr1A_a	223000000	223500000	3
Chr1A_a	223500000	224000000	12
Chr1A_a	224000000	224500000	2
Chr1A_a	224500000	225000000	7
Chr1A_a	225000000	225500000	4
Chr1A_a	225500000	226000000	3
Chr1A_a	226000000	226500000	10
Chr1A_a	226500000	227000000	2
Chr1A_a	227000000	227500000	3
Chr1A_a	227500000	228000000	8
Chr1A_a	228000000	228500000	8
Chr1A_a	228500000	229000000	1
Chr1A_a	229000000	229500000	7
Chr1A_a	229500000	230000000	1
Chr1A_a	230000000	230500000	6
Chr1A_a	230500000	231000000	5
Chr1A_a	231000000	231500000	6
Chr1A_a	231500000	232000000	3
Chr1A_a	232000000	232500000	6
Chr1A_a	232500000	233000000	7
Chr1A_a	233000000	233500000	4
Chr1A_a	233500000	234000000	9
Chr1A_a	234000000	234500000	4
Chr1A_a	234500000	235000000	6
Chr1A_a	235000000	235500000	4
Chr1A_a	235500000	236000000	5
Chr1A_a	236000000	236500000	14
Chr1A_a	236500000	237000000	5
Chr1A_a	237000000	237500000	7
Chr1A_a	237500000	238000000	4
Chr1A_a	238000000	238500000	2
Chr1A_a	238500000	239000000	7
Chr1A_a	239000000	239500000	7
Chr1A_a	239500000	240000000	7
Chr1A_a	240000000	240500000	11
Chr1A_a	240500000	241000000	14
Chr1A_a	241000000	241500000	0
Chr1A_a	241500000	242000000	4
Chr1A_a	242000000	242500000	0
Chr1A_a	242500000	243000000	10
Chr1A_a	243000000	243500000	6
Chr1A_a	243500000	244000000	5
Chr1A_a	244000000	244500000	0
Chr1A_a	244500000	245000000	13
Chr1A_a	245000000	245500000	25
Chr1A_a	245500000	246000000	4
Chr1A_a	246000000	246500000	3
Chr1A_a	246500000	247000000	5
Chr1A_a	247000000	247500000	5
Chr1A_a	247500000	248000000	5
Chr1A_a	248000000	248500000	1
Chr1A_a	248500000	249000000	2
Chr1A_a	249000000	249500000	5
Chr1A_a	249500000	250000000	6
Chr1A_a	250000000	250500000	14
Chr1A_a	250500000	251000000	6
Chr1A_a	251000000	251500000	0
Chr1A_a	251500000	252000000	9
Chr1A_a	252000000	252500000	0
Chr1A_a	252500000	253000000	4
Chr1A_a	253000000	253500000	5
Chr1A_a	253500000	254000000	1
Chr1A_a	254000000	254500000	4
Chr1A_a	254500000	255000000	3
Chr1A_a	255000000	255500000	12
Chr1A_a	255500000	256000000	16
Chr1A_a	256000000	256500000	5
Chr1A_a	256500000	257000000	15
Chr1A_a	257000000	257500000	28
Chr1A_a	257500000	258000000	16
Chr1A_a	258000000	258500000	5
Chr1A_a	258500000	259000000	13
Chr1A_a	259000000	259500000	13
Chr1A_a	259500000	260000000	19
Chr1A_a	260000000	260500000	11
Chr1A_a	260500000	261000000	10
Chr1A_a	261000000	261500000	15
Chr1A_a	261500000	262000000	21
Chr1A_a	262000000	262500000	1
Chr1A_a	262500000	263000000	17
Chr1A_a	263000000	263500000	6
Chr1A_a	263500000	264000000	16
Chr1A_a	264000000	264500000	18
Chr1A_a	264500000	265000000	23
Chr1A_a	265000000	265500000	2
Chr1A_a	265500000	266000000	3
Chr1A_a	266000000	266500000	19
Chr1A_a	266500000	267000000	10
Chr1A_a	267000000	267500000	6
Chr1A_a	267500000	268000000	12
Chr1A_a	268000000	268500000	23
Chr1A_a	268500000	269000000	19
Chr1A_a	269000000	269500000	22
Chr1A_a	269500000	270000000	13
Chr1A_a	270000000	270500000	11
Chr1A_a	270500000	271000000	14
Chr1A_a	271000000	271500000	15
Chr1A_a	271500000	272000000	16
Chr1A_a	272000000	272500000	7
Chr1A_a	272500000	273000000	20
Chr1A_a	273000000	273500000	15
Chr1A_a	273500000	274000000	13
Chr1A_a	274000000	274500000	17
Chr1A_a	274500000	275000000	30
Chr1A_a	275000000	275500000	31
Chr1A_a	275500000	276000000	22
Chr1A_a	276000000	276500000	18
Chr1A_a	276500000	277000000	19
Chr1A_a	277000000	277500000	25
Chr1A_a	277500000	278000000	21
Chr1A_a	278000000	278500000	29
Chr1A_a	278500000	279000000	21
Chr1A_a	279000000	279500000	33
Chr1A_a	279500000	280000000	24
Chr1A_a	280000000	280500000	22
Chr1A_a	280500000	281000000	27
Chr1A_a	281000000	281500000	21
Chr1A_a	281500000	282000000	21
Chr1A_a	282000000	282500000	23
Chr1A_a	282500000	283000000	29
Chr1A_a	283000000	283500000	34
Chr1A_a	283500000	284000000	6
Chr1A_a	284000000	284500000	28
Chr1A_a	284500000	285000000	23
Chr1A_a	285000000	285500000	28
Chr1A_a	285500000	286000000	15
Chr1A_a	286000000	286500000	28
Chr1A_a	286500000	287000000	25
Chr1A_a	287000000	287500000	5
Chr1A_a	287500000	288000000	7
Chr1A_a	288000000	288500000	17
Chr1A_a	288500000	289000000	15
Chr1A_a	289000000	289500000	16
Chr1A_a	289500000	290000000	21
Chr1A_a	290000000	290500000	33
Chr1A_a	290500000	291000000	28
Chr1A_a	291000000	291500000	30
Chr1A_a	291500000	292000000	23
Chr1A_a	292000000	292500000	21
Chr1A_a	292500000	293000000	16
Chr1A_a	293000000	293500000	20
Chr1A_a	293500000	294000000	31
Chr1A_a	294000000	294500000	30
Chr1A_a	294500000	295000000	27
Chr1A_a	295000000	295500000	26
Chr1A_a	295500000	296000000	33
Chr1A_a	296000000	296500000	24
Chr1A_a	296500000	297000000	28
Chr1A_a	297000000	297500000	30
Chr1A_a	297500000	298000000	28
Chr1A_a	298000000	298500000	24
Chr1A_a	298500000	299000000	31
Chr1A_a	299000000	299500000	6
Chr1A_a	299500000	300000000	19
Chr1A_a	300000000	300500000	36
Chr1A_a	300500000	301000000	33
Chr1A_a	301000000	301500000	37
Chr1A_a	301500000	302000000	36
Chr1A_a	302000000	302500000	32
Chr1A_a	302500000	303000000	26
Chr1A_a	303000000	303500000	30
Chr1A_a	303500000	304000000	40
Chr1A_a	304000000	304500000	26
Chr1A_a	304500000	305000000	36
Chr1A_a	305000000	305500000	42
Chr1A_a	305500000	306000000	6
Chr1A_a	306000000	306500000	31
Chr1A_a	306500000	307000000	33
Chr1A_a	307000000	307500000	29
Chr1A_a	307500000	308000000	38
Chr1A_a	308000000	308500000	22
Chr1A_a	308500000	309000000	60
Chr1A_a	309000000	309500000	39
Chr1A_a	309500000	310000000	32
Chr1A_a	310000000	310500000	24
Chr1A_a	310500000	311000000	48
Chr1A_a	311000000	311500000	48
Chr1A_a	311500000	312000000	19
Chr1A_a	312000000	312500000	29
Chr1A_a	312500000	313000000	22
Chr1A_a	313000000	313500000	32
Chr1A_a	313500000	314000000	42
Chr1A_a	314000000	314500000	37
Chr1A_a	314500000	315000000	35
Chr1A_a	315000000	315500000	29
Chr1A_a	315500000	316000000	46
Chr1A_a	316000000	316500000	47
Chr1A_a	316500000	317000000	49
Chr1A_a	317000000	317500000	46
Chr1A_a	317500000	318000000	43
Chr1A_a	318000000	318500000	55
Chr1A_a	318500000	319000000	39
Chr1A_a	319000000	319500000	28
Chr1A_a	319500000	320000000	43
Chr1A_a	320000000	320500000	30
Chr1A_a	320500000	320692588	13
Chr2A_a	0	500000	39
Chr2A_a	500000	1000000	57
Chr2A_a	1000000	1500000	69
Chr2A_a	1500000	2000000	58
Chr2A_a	2000000	2500000	65
Chr2A_a	2500000	3000000	73
Chr2A_a	3000000	3500000	54
Chr2A_a	3500000	4000000	53
Chr2A_a	4000000	4500000	63
Chr2A_a	4500000	5000000	50
Chr2A_a	5000000	5500000	51
Chr2A_a	5500000	6000000	59
Chr2A_a	6000000	6500000	41
Chr2A_a	6500000	7000000	27
Chr2A_a	7000000	7500000	40
Chr2A_a	7500000	8000000	42
Chr2A_a	8000000	8500000	55
Chr2A_a	8500000	9000000	43
Chr2A_a	9000000	9500000	29
Chr2A_a	9500000	10000000	35
Chr2A_a	10000000	10500000	22
Chr2A_a	10500000	11000000	26
Chr2A_a	11000000	11500000	28
Chr2A_a	11500000	12000000	37
Chr2A_a	12000000	12500000	49
Chr2A_a	12500000	13000000	36
Chr2A_a	13000000	13500000	36
Chr2A_a	13500000	14000000	32
Chr2A_a	14000000	14500000	33
Chr2A_a	14500000	15000000	26
Chr2A_a	15000000	15500000	34
Chr2A_a	15500000	16000000	15
Chr2A_a	16000000	16500000	21
Chr2A_a	16500000	17000000	33
Chr2A_a	17000000	17500000	26
Chr2A_a	17500000	18000000	21
Chr2A_a	18000000	18500000	25
Chr2A_a	18500000	19000000	29
Chr2A_a	19000000	19500000	6
Chr2A_a	19500000	20000000	15
Chr2A_a	20000000	20500000	20
Chr2A_a	20500000	21000000	21
Chr2A_a	21000000	21500000	14
Chr2A_a	21500000	22000000	36
Chr2A_a	22000000	22500000	23
Chr2A_a	22500000	23000000	18
Chr2A_a	23000000	23500000	24
Chr2A_a	23500000	24000000	15
Chr2A_a	24000000	24500000	51
Chr2A_a	24500000	25000000	14
Chr2A_a	25000000	25500000	1
Chr2A_a	25500000	26000000	25
Chr2A_a	26000000	26500000	25
Chr2A_a	26500000	27000000	15
Chr2A_a	27000000	27500000	21
Chr2A_a	27500000	28000000	6
Chr2A_a	28000000	28500000	29
Chr2A_a	28500000	29000000	19
Chr2A_a	29000000	29500000	31
Chr2A_a	29500000	30000000	19
Chr2A_a	30000000	30500000	22
Chr2A_a	30500000	31000000	15
Chr2A_a	31000000	31500000	18
Chr2A_a	31500000	32000000	18
Chr2A_a	32000000	32500000	21
Chr2A_a	32500000	33000000	18
Chr2A_a	33000000	33500000	21
Chr2A_a	33500000	34000000	18
Chr2A_a	34000000	34500000	21
Chr2A_a	34500000	35000000	17
Chr2A_a	35000000	35500000	15
Chr2A_a	35500000	36000000	30
Chr2A_a	36000000	36500000	19
Chr2A_a	36500000	37000000	18
Chr2A_a	37000000	37500000	22
Chr2A_a	37500000	38000000	8
Chr2A_a	38000000	38500000	14
Chr2A_a	38500000	39000000	28
Chr2A_a	39000000	39500000	12
Chr2A_a	39500000	40000000	32
Chr2A_a	40000000	40500000	5
Chr2A_a	40500000	41000000	24
Chr2A_a	41000000	41500000	28
Chr2A_a	41500000	42000000	25
Chr2A_a	42000000	42500000	14
Chr2A_a	42500000	43000000	22
Chr2A_a	43000000	43500000	24
Chr2A_a	43500000	44000000	2
Chr2A_a	44000000	44500000	4
Chr2A_a	44500000	45000000	3
Chr2A_a	45000000	45500000	26
Chr2A_a	45500000	46000000	13
Chr2A_a	46000000	46500000	23
Chr2A_a	46500000	47000000	15
Chr2A_a	47000000	47500000	22
Chr2A_a	47500000	48000000	15
Chr2A_a	48000000	48500000	18
Chr2A_a	48500000	49000000	26
Chr2A_a	49000000	49500000	16
Chr2A_a	49500000	50000000	14
Chr2A_a	50000000	50500000	25
Chr2A_a	50500000	51000000	15
Chr2A_a	51000000	51500000	11
Chr2A_a	51500000	52000000	10
Chr2A_a	52000000	52500000	4
Chr2A_a	52500000	53000000	15
Chr2A_a	53000000	53500000	3
Chr2A_a	53500000	54000000	6
Chr2A_a	54000000	54500000	7
Chr2A_a	54500000	55000000	1
Chr2A_a	55000000	55500000	5
Chr2A_a	55500000	56000000	5
Chr2A_a	56000000	56500000	21
Chr2A_a	56500000	57000000	17
Chr2A_a	57000000	57500000	19
Chr2A_a	57500000	58000000	12
Chr2A_a	58000000	58500000	6
Chr2A_a	58500000	59000000	7
Chr2A_a	59000000	59500000	4
Chr2A_a	59500000	60000000	18
Chr2A_a	60000000	60500000	2
Chr2A_a	60500000	61000000	5
Chr2A_a	61000000	61500000	6
Chr2A_a	61500000	62000000	6
Chr2A_a	62000000	62500000	9
Chr2A_a	62500000	63000000	7
Chr2A_a	63000000	63500000	4
Chr2A_a	63500000	64000000	10
Chr2A_a	64000000	64500000	4
Chr2A_a	64500000	65000000	6
Chr2A_a	65000000	65500000	3
Chr2A_a	65500000	66000000	12
Chr2A_a	66000000	66500000	8
Chr2A_a	66500000	67000000	13
Chr2A_a	67000000	67500000	2
Chr2A_a	67500000	68000000	1
